Id|Title|Body
1641219|<t>Does Python</t> <t>have</t> <t>“private”</t> <t>variables</t> <t>in</t> <t>classes</t><t></t>?|"<t>I'm</t> <t>coming</t> <t>from</t> <t>the</t> <t>Java</t> <t>world</t> <t>and</t> <t>reading</t> <t>Bruce Eckels'</t> <t>Python</t> <t>3</t> <t>Patterns</t><t></t>, <t>Recipes</t> <t>and</t> <t>Idioms</t><t></t>. 

<t>While</t> <t>reading</t> <t>about</t> <t>classes</t><t></t>, <t>it</t> <t>goes</t> <t>on</t> <t>to</t> <t>say</t> <t>that</t> <t>in</t> <t>Python</t> <t>there</t> <t>is</t> <t>no</t> <t>need</t> <t>to</t> <t>declare</t> <t>instance</t> <t>variables</t><t></t>. <t>You</t> <t>just</t> <t>use</t> <t>them</t> <t>in</t> <t>the</t> <t>constructor</t><t></t>, <t>and</t> <t>boom</t><t></t>, <t>they</t> <t>are</t> <t>there</t><t></t>. 

<t>So</t> <t>for</t> <t>example</t><t></t>:

<code><c>class</c> <c>Simple</c><c>:</c>
    <c>def</c> <c>__init__(</c><c>self1</c>, <c>str</c>)<c>:</c>
        <c>print(</c>""<c>inside</c> <c>the</c> <c>simple</c> <c>constructor</c>"")
        <c>self1</c><c>.</c><c>s</c> <c>=</c> <c>str</c>
    <c>def</c> <c>show(</c><c>self1</c>)<c>:</c>
        <c>print(</c><c>self1</c><c>.</c><c>s</c>)
    <c>def</c> <c>showMsg</c> (<c>self</c>, <c>msg</c>)<c>:</c>
        <c>print</c> (<c>msg</c> <c>+</c> '<c>:</c>', <c>self</c><c>.</c><c>show(</c>))
</code>

<t>If</t> <t>that’s</t> <t>true</t><t></t>, <t>then</t> <t>any</t> <t>object</t> <t>of</t> <t>class</t> <code><c>Simple</c></code> <t>can</t> <t>just</t> <t>change</t> <t>the</t> <t>value</t> <t>of</t> <t>variable</t> <code><c>s</c></code> <t>outside</t> <t>of</t> <t>the</t> <t>class</t><t></t>. 

<t>For</t> <t>example</t><t></t>: 

<code><c>if</c> <c>__name__</c> <c>==</c> ""<c>__main__</c>""<c>:</c>
    <c>x</c> <c>=</c> <c>Simple(</c>""<c>constructor</c> <c>argument</c>"")
    <c>x</c><c>.</c><c>s</c> <c>=</c> ""<c>test15</c>"" # <c>this</c> <c>changes</c> <c>the</c> <c>value</c>
    <c>x</c><c>.</c><c>show(</c>)
    <c>x</c><c>.</c><c>showMsg(</c>""<c>A</c> <c>message</c>"")
</code>

<t>In Java</t>, <t>we</t> <t>have</t> <t>been</t> <t>taught</t> <t>about</t> <t>public/private/protected</t> <t>variables</t><t></t>.  <t>Those</t> <t>keywords</t> <t>make</t> <t>sense</t> <t>because</t> <t>at</t> <t>times</t> <t>you</t> <t>want</t> <t>variables</t> <t>in</t> <t>a</t> <t>class</t> <t>to</t> <t>which</t> <t>no</t> <t>one</t> <t>outside</t> <t>the</t> <t>class</t> <t>has</t> <t>access</t> <t>to</t><t></t>. 

<t>Why</t> <t>is</t> <t>that</t> <t>not</t> <t>required</t> <t>in</t> <t>Python</t><t></t><t></t>?
"
2972212|<t>Creating</t> <t>an</t> <t>empty</t> <t>list</t> <t>in</t> <t>Python</t>|"<t>What</t> <t>is</t> <t>the</t> <t>best</t> <t>way</t> <t>to</t> <t>create</t> <t>a</t> <t>new</t> <t>empty</t> <t>list</t> <t>in</t> <t>Python</t><t></t>?

<code><c>l</c> <c>=</c> [] 
</code>

<t>or</t>

<code><c>l</c> <c>=</c> <c>list(</c>)
</code>

<t>I</t> <t>am</t> <t>asking</t> <t>this</t> <t>because</t> <t>of</t> <t>two</t> <t>reasons</t><t></t>:


<t>Technical</t> <t>reasons</t><t></t>, <t>as</t> <t>to</t> <t>which</t> <t>is</t> <t>faster</t><t></t>. (<t>creating</t> <t>a</t> <t>class</t> <t>causes</t> <t>overhead</t><t></t>?)
<t>Code</t> <t>readability</t> <t>-</t> <t>which</t> <t>one</t> <t>is</t> <t>the</t> <t>standard</t> <t>convention</t><t></t><t></t>.

"
4534438|<t>TypeError</t><t></t>: '<t>module</t>' <t>object</t> <t>is</t> <t>not</t> <t>callable</t><t></t>|"<code><c>File</c> ""<c>C:\Users\Administrator\Documents\Mibot\oops\blinkserv.py</c>"", <c>line</c> <c>82</c>, <c>in</c> <c>__init__</c>
    <c>self</c><c>.</c><c>serv</c> <c>=</c> <c>socket(</c><c>AF_INET</c>,<c>SOCK_STREAM</c>)
<c>TypeError</c><c>:</c> '<c>module</c>' <c>object</c> <c>is</c> <c>not</c> <c>callable</c>
</code>

<t>Why</t> <t>am</t> <t>I</t> <t>getting</t> <t>this</t> <t>error</t><t></t>?
<t>I'm</t> <t>confused</t><t></t>.

<t>What</t> <t>do</t> <t>you</t> <t>need</t> <t>to</t> <t>know</t> <t>to</t> <t>answer</t> <t>my</t> <t>question</t><t></t><t></t>?
"
610883|<t>How</t> <t>to</t> <t>know</t> <t>if</t> <t>an</t> <t>object</t> <t>has</t> <t>an</t> <t>attribute</t> <t>in</t> <t>Python</t>|"<t>Is</t> <t>there</t> <t>a</t> <t>way</t> <t>in</t> <t>Python</t> <t>to</t> <t>determine</t> <t>if</t> <t>an</t> <t>object</t> <t>has</t> <t>some</t> <t>attribute</t><t></t>?  <t>For</t> <t>example</t><t></t>:

<code><c>&gt;&gt;&gt;</c> <c>a</c> <c>=</c> <c>SomeClass(</c>)
<c>&gt;&gt;&gt;</c> <c>a</c><c>.</c><c>someProperty</c> <c>=</c> <c>value</c>
<c>&gt;&gt;&gt;</c> <c>a</c><c>.</c><c>property</c>
<c>Traceback</c> (<c>most</c> <c>recent</c> <c>call</c> <c>last</c>)<c>:</c>
  <c>File</c> ""<c>&lt;</c><c>stdin</c><c>&gt;</c>"", <c>line</c> <c>1</c>, <c>in</c> <c>&lt;</c><c>module</c><c>&gt;</c>
<c>AttributeError</c><c>:</c> <c>SomeClass</c> <c>instance</c> <c>has</c> <c>no</c> <c>attribute</c> '<c>property</c>'
</code>

<t>How</t> <t>can</t> <t>you</t> <t>tell</t> <t>if</t> <code><c>a</c></code> <t>has</t> <t>the</t> <t>attribute</t> <code><c>property</c></code> <t>before</t> <t>using</t> <t>it</t><t></t><t></t>?
"
1093322|<t>How</t> <t>do</t> <t>I</t> <t>check</t> <t>what</t> <t>version</t> <t>of</t> <t>Python</t> <t>is</t> <t>running</t> <t>my</t> <t>script</t><t></t>?|"<t>How</t> <t>can</t> <t>I</t> <t>check</t> <t>what</t> <t>version</t> <t>of</t> <t>the</t> <t>Python Interpreter</t> <t>is</t> <t>interpreting</t> <t>my</t> <t>script</t><t></t><t></t>?
"
675442|<t>Comment</t> <t>out</t> <t>a</t> <t>Python</t> <t>code</t> <t>block</t>|"<t>Is</t> <t>there</t> <t>a</t> <t>mechanism</t> <t>to</t> <t>comment</t> <t>out</t> <t>large</t> <t>blocks</t> <t>of</t> <t>Python</t> <t>code</t><t></t>?

<t>Right</t> <t>now</t><t></t>, <t>the</t> <t>only</t> <t>ways</t> <t>I</t> <t>can</t> <t>see</t> <t>of</t> <t>commenting</t> <t>out</t> <t>code</t> <t>are</t> <t>to</t> <t>either</t> <t>start</t> <t>every</t> <t>line</t> <t>with</t> <t>a</t> <code>#</code><t></t><t></t>, <t>or</t> <t>to</t> <t>enclose</t> <t>the</t> <t>code</t> <t>in</t> <t>triple</t> <t>quotes</t><t></t>: <code>""""""</code><t></t><t></t>.

<t>The</t> <t>problem</t> <t>with</t> <t>these</t> <t>is</t> <t>that</t> <t>inserting</t> <code>#</code> <t>before</t> <t>every</t> <t>line</t> <t>is</t> <t>cumbersome</t> <t>and</t> <code>""""""</code> <t>makes</t> <t>the</t> <t>string</t> <t>I</t> <t>want</t> <t>to</t> <t>use</t> <t>as</t> <t>a</t> <t>comment</t> <t>show</t> <t>up</t> <t>in</t> <t>generated</t> <t>documentation</t><t></t>.

<t>After</t> <t>reading</t> <t>all</t> <t>comments</t><t></t>, <t>the</t> <t>answer</t> <t>seems</t> <t>to</t> <t>be</t> ""<t>No</t><t></t><t></t>"".
"
4990718|<t>Python</t><t></t>: <t>about</t> <t>catching</t> <t>ANY</t> <t>exception</t>|"<t>How</t> <t>can</t> <t>I</t> <t>write</t> <t>a</t> <code><c>try</c></code><t>/</t><code><c>except</c></code> <t>block</t> <t>that</t> <t>catches</t> <t>all</t> <t>exceptions</t><t></t><t></t>?
"
2257441|<t>Random</t> <t>string</t> <t>generation</t> <t>with</t> <t>upper</t> <t>case</t> <t>letters</t> <t>and</t> <t>digits</t> <t>in</t> <t>Python</t>|"<t>I</t> <t>want</t> <t>to</t> <t>generate</t> <t>a</t> <t>string</t> <t>of</t> <t>size</t> <t>N</t><t></t>.

<t>It</t> <t>should</t> <t>be</t> <t>made</t> <t>up</t> <t>of</t> <t>numbers</t> <t>and</t> <t>uppercase</t> <t>English</t> <t>letters</t> <t>such</t> <t>as</t><t></t>:


<t>6U1S75</t>
<t>4Z4UKK</t>
<t>U911K4</t>


<t>How</t> <t>can</t> <t>I</t> <t>achieve</t> <t>this</t> <t>in</t> <t>a</t> <t>pythonic</t> <t>way</t><t></t><t></t>?
"
1514553|<t>How</t> <t>to</t> <t>declare</t> <t>an</t> <t>array</t> <t>in</t> <t>Python</t><t></t>?|"<t>How</t> <t>do</t> <t>I</t> <t>declare</t> <t>an</t> <t>array</t> <t>in</t> <t>Python</t><t></t>?

<t>I</t> <t>can't</t> <t>find</t> <t>any</t> <t>reference</t> <t>to</t> <t>arrays</t> <t>in</t> <t>the</t> <t>documentation</t><t></t><t></t>. 
"
8885663|<t>How</t> <t>to</t> <t>format</t> <t>a</t> <t>floating</t> <t>number</t> <t>to</t> <t>fixed</t> <t>width</t> <t>in</t> <t>Python</t>|"<t>How</t> <t>do</t> <t>I</t> <t>format</t> <t>a</t> <t>floating</t> <t>number</t> <t>to</t> <t>a</t> <t>fixed</t> <t>width</t> <t>with</t> <t>the</t> <t>following</t> <t>requirements</t><t></t>:


<t>Leading</t> <t>zero</t> <t>if</t> <t>n</t> <t>&lt;</t> <t>1</t>
<t>Add</t> <t>trailing</t> <t>decimal</t> <t>zero(s</t>) <t>to</t> <t>fill</t> <t>up</t> <t>fixed</t> <t>width</t>
<t>Truncate</t> <t>decimal</t> <t>digits</t> <t>past</t> <t>fixed</t> <t>width</t>
<t>Align</t> <t>all</t> <t>decimal</t> <t>points</t>


<t>For</t> <t>example</t><t></t>:

<code><c>%</c> <c>formatter</c> <c>something</c> <c>like</c> '{<c>:</c><c>0</c><c>6</c>}'
<c>numbers</c> <c>=</c> [<c>23.23</c>, <c>0.123334987</c>, <c>1</c>, <c>4.223</c>, <c>9887.2</c>]

<c>for</c> <c>number</c> <c>in</c> <c>numbers</c><c>:</c>
    <c>print</c> <c>formatter</c><c>.</c><c>format(</c><c>number</c>)
</code>

<t>The</t> <t>output</t> <t>would</t> <t>be</t> <t>like</t>

<code>  <c>23.2300</c>
   <c>0.1233</c>
   <c>1.0000</c>
   <c>4.2230</c>
<c>9887.2000</c>
</code><t></t>
"
26053982|<t>error</t><t></t>: <t>Setup</t> <t>script</t> <t>exited</t> <t>with</t> <t>error</t><t></t>: <t>command</t> '<t>x86_64-linux-gnu-gcc</t>' <t>failed</t> <t>with</t> <t>exit</t> <t>status</t> <t>1</t>|"<t>When I</t> <t>try</t> <t>to</t> <t>install</t> <t>odoo-server</t> <t>I</t> <t>got</t> <t>the</t> <t>following</t> <t>error</t> <t>could</t> <t>anyone</t> <t>help</t> <t>me</t> <t>to</t> <t>resolve</t> <t>this</t><t></t>?

<code><c>error</c><c>:</c> <c>Setup</c> <c>script</c> <c>exited</c> <c>with</c> <c>error</c><c>:</c> <c>command</c> '<c>x86_64-linux-gnu-gcc</c>' <c>failed</c> <c>with</c> <c>exit</c> <c>status</c> <c>1</c>
</code><t></t>
"
